transaction_id,customer_id,timestamp,amount,channel,merchant_category,bank,location,age_group,hour,day_of_week,month,is_weekend,is_peak_hour,tx_count_24h,amount_sum_24h,amount_mean_7d,amount_std_7d,tx_count_total,amount_mean_total,amount_std_total,channel_diversity,location_diversity,amount_vs_mean_ratio,online_channel_ratio,is_fraud,fraud_technique,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,amount_log,amount_rounded,velocity_score,merchant_risk_score,composite_risk
TXN_3363A77E6D29,CUST_684BB1D8,2023-11-08 07:01:00,71923.19,Mobile,ATM_Withdrawal,FirstBank,Lagos,20-29,7,2,11,False,False,1,8210.39,48564.388,60357.87209,113,109397.7235,145568.8757,6,1,0.075050144,0.761061947,1,OTHER,0.965925826,-0.258819045,0.974927912,-0.222520934,-0.5,0.866025404,11.18336793,0,0.075050144,0.132291375,0.042089017
TXN_52384E66AC54,CUST_6FB9FF02,2023-12-11 10:16:00,26892.74,POS,Electronics,Wema,Lagos,<20,10,0,12,False,True,2,288328.85,97782.55,95287.94735,112,182124.0979,368686.658,5,1,0.147660813,0.696428571,0,,0.5,-0.866025404,0.0,1.0,-2.45e-16,1.0,10.19964882,0,3.166272561,0.369588322,0.121638866
TXN_A446667C2C0D,CUST_34CE3B32,2023-11-05 14:19:00,244892.07,Web,ATM_Withdrawal,GTBank,Other,40+,14,6,11,True,True,1,112760.32,102977.9867,10306.24125,103,186154.1727,511698.7927,6,1,0.60573294,0.766990291,1,SOCIAL_ENGINEERING,-0.5,-0.866025404,-0.781831482,0.623489802,-0.5,0.866025404,12.40857695,0,0.60573294,0.132291375,0.059070867
TXN_D58A95EA7FB6,CUST_DB079609,2023-11-18 15:26:00,206127.72,Mobile,Retail,Sterling,Other,40+,15,5,11,True,True,2,149014.47,542301.0629,908894.5738,104,168648.5749,390305.1949,6,1,0.403206886,0.75,1,SOCIAL_ENGINEERING,-0.707106781,-0.707106781,-0.974927912,-0.222520934,-0.5,0.866025404,12.23625611,0,1.767149073,0.180890699,0.069897715
TXN_BE7991E72F7C,CUST_78BF92F7,2023-11-14 15:12:00,553442.33,POS,Retail,Sterling,Lagos,30-39,15,1,11,False,True,1,16868.05,124401.82,107533.77,68,124416.8597,201776.0977,6,1,0.135575793,0.661764706,1,SOCIAL_ENGINEERING,-0.707106781,-0.707106781,0.781831482,0.623489802,-0.5,0.866025404,13.22391464,0,0.135575793,0.180890699,0.058605635
TXN_CB5E066CC82F,CUST_8D93A9CE,2023-11-13 23:49:00,324684.34,POS,Transfer,UBA,Lagos,30-39,23,0,11,False,False,1,33627.36,33627.36,0.0,106,138581.1852,273923.8902,6,1,0.242652834,0.613207547,1,SOCIAL_ENGINEERING,-0.258819045,0.965925826,0.0,1.0,-0.5,0.866025404,12.69061181,0,0.242652834,0.294540894,0.096127159
TXN_F2AD4600A866,CUST_BC2F0057,2023-11-25 14:32:00,409720.62,Mobile,Airtime,Access,Lagos,30-39,14,5,11,True,True,1,141630.81,80186.26333,46198.83052,113,111702.2373,169860.9711,6,1,1.267920371,0.769911504,1,SOCIAL_ENGINEERING,-0.5,-0.866025404,-0.974927912,-0.222520934,-0.5,0.866025404,12.92323323,0,1.267920371,0.490394602,0.187691833
TXN_F94B61F80BC4,CUST_0E255682,2023-12-07 09:51:00,91488.67,Mobile,Fuel,Access,Lagos,40+,9,3,12,False,False,1,91488.67,69684.43,21804.24,102,184573.7839,293123.3973,6,1,0.495672638,0.745098039,0,,0.707106781,-0.707106781,0.433883739,-0.900968868,-2.45e-16,1.0,11.42398135,0,0.495672638,0.202718491,0.076677072
TXN_08772DEE3B7F,CUST_2E26D878,2023-12-25 11:41:00,347217.88,IB,Airtime,Wema,Other,40+,11,0,12,False,True,1,347217.88,347217.88,0.0,101,136703.6371,293030.7367,6,1,2.539912963,0.643564356,0,,0.258819045,-0.965925826,0.0,1.0,-2.45e-16,1.0,12.75771064,0,2.539912963,0.490394602,0.228395595
TXN_059D61FC81C2,CUST_91AF5B25,2023-11-04 16:22:00,192237.5,Mobile,Education,FirstBank,Lagos,30-39,16,5,11,True,True,1,99330.56,99330.56,0.0,101,142940.9769,150660.0187,6,1,0.694901261,0.752475248,1,SOCIAL_ENGINEERING,-0.866025404,-0.5,-0.974927912,-0.222520934,-0.5,0.866025404,12.16649207,0,0.694901261,0.231290726,0.091624058
TXN_5EEE74538362,CUST_42A19CBD,2023-11-07 10:22:00,363722.05,Mobile,Bill_Payment,Zenith,Other,30-39,10,1,11,False,True,2,334158.05,168570.035,131727.7992,108,175228.2594,376902.5323,6,1,0.195619728,0.712962963,1,SOCIAL_ENGINEERING,0.5,-0.866025404,0.781831482,0.623489802,-0.5,0.866025404,12.80414801,0,3.813952661,0.829641092,0.262388825
TXN_C9E9332B961D,CUST_5223EA1D,2023-11-20 03:55:00,605425.27,IB,Restaurant,FCMB,Lagos,40+,3,0,11,False,False,1,712706.89,206731.9937,263266.1881,118,186290.1681,359825.6605,6,1,3.82576854,0.686440678,1,SOCIAL_ENGINEERING,0.707106781,0.707106781,0.0,1.0,-0.5,0.866025404,13.31368807,0,3.82576854,0.608492831,0.304972442
TXN_F28E3891F127,CUST_D09258BE,2023-11-17 13:15:00,172261.69,Mobile,Retail,UBA,Lagos,30-39,13,4,11,False,False,1,62124.1,40919.15,21204.95,103,104023.3343,166483.3779,6,1,0.597207379,0.718446602,1,SOCIAL_ENGINEERING,-0.258819045,-0.965925826,-0.433883739,-0.900968868,-0.5,0.866025404,12.05677586,0,0.597207379,0.180890699,0.073377846
TXN_233FAE28F28B,CUST_68B2AE45,2023-11-07 11:39:00,62110.05,Mobile,Transfer,Zenith,Lagos,20-29,11,1,11,False,True,2,603453.55,199926.76,217543.6961,104,175274.9763,362607.9804,6,1,0.344208324,0.653846154,1,SOCIAL_ENGINEERING,0.258819045,-0.965925826,0.781831482,0.623489802,-0.5,0.866025404,11.03667919,0,6.885753114,0.294540894,0.112460024
TXN_D92B1FB52146,CUST_47A6BA67,2023-11-05 07:27:00,65729.15,Web,Fuel,Sterling,Other,40+,7,6,11,True,False,1,152160.67,137197.4267,37327.59789,100,161860.2331,306970.6901,6,1,0.940068645,0.72,1,ROBBERY,0.965925826,-0.258819045,-0.781831482,0.623489802,-0.5,0.866025404,11.093313,0,0.940068645,0.202718491,0.090897744
TXN_A4C595014BB9,CUST_6C0F5C2D,2023-11-07 10:54:00,113832.79,POS,Electronics,FirstBank,Lagos,20-29,10,1,11,False,True,1,12361.69,12361.69,0.0,98,184648.2938,526526.7926,6,1,0.066946858,0.642857143,1,CARD_THEFT,0.5,-0.866025404,0.781831482,0.623489802,-0.5,0.866025404,11.64249468,0,0.066946858,0.369588322,0.113018796
TXN_8CA2B633B659,CUST_C0A05F6D,2023-12-03 10:18:00,154142.62,Mobile,Transport,FirstBank,Other,<20,10,6,12,True,True,1,31016.34,31016.34,0.0,99,113387.4743,154639.8489,6,1,0.2735405,0.616161616,1,SOCIAL_ENGINEERING,0.5,-0.866025404,-0.781831482,0.623489802,-2.45e-16,1.0,11.94564004,0,0.2735405,0.440230432,0.140822426
TXN_12D217A574C3,CUST_971E748A,2023-12-09 17:04:00,232602.38,Mobile,Restaurant,Access,Other,40+,17,5,12,True,False,1,232602.38,160567.79,72034.59,86,106322.6298,134336.937,6,1,2.187682837,0.709302326,0,,-0.965925826,-0.258819045,-0.974927912,-0.222520934,-2.45e-16,1.0,12.35709005,0,2.187682837,0.608492831,0.2525537
TXN_97B36A402F21,CUST_4710393D,2023-11-30 15:27:00,6520.19,Mobile,Restaurant,Union,Lagos,30-39,15,3,11,False,True,1,6520.19,79571.092,74036.70121,122,175155.7697,300392.5784,6,1,0.037224882,0.696721311,0,,-0.707106781,-0.707106781,0.433883739,-0.900968868,-0.5,0.866025404,8.782812154,0,0.037224882,0.608492831,0.183739045
TXN_B4BCFC30699A,CUST_121A0164,2023-11-22 01:02:00,112140.45,Web,Fuel,Wema,Lagos,30-39,1,2,11,False,False,2,219524.25,118061.3,11896.3677,104,118333.2207,173133.1552,6,1,0.947658668,0.826923077,0,,0.258819045,0.965925826,0.974927912,-0.222520934,-0.5,0.866025404,11.6275163,0,3.710241192,0.202718491,0.09666579
TXN_FD079F3D91CB,CUST_44DB0117,2023-11-09 17:10:00,40505.93,Mobile,Retail,Zenith,Ogun,20-29,17,3,11,False,False,1,19905.14,19905.14,0.0,108,171111.1421,315069.5797,5,1,0.116328039,0.666666667,1,CARD_THEFT,-0.965925826,-0.258819045,0.433883739,-0.900968868,-0.5,0.866025404,10.60922835,0,0.116328039,0.180890699,0.057989707
TXN_759409F170B7,CUST_4FC1C2F5,2023-11-28 09:22:00,205949.61,Web,Education,Access,Lagos,20-29,9,1,11,False,False,1,112342.73,112342.73,0.0,93,143362.4598,216071.1228,6,1,0.783621783,0.731182796,1,SOCIAL_ENGINEERING,0.707106781,-0.707106781,0.781831482,0.623489802,-0.5,0.866025404,12.23539166,0,0.783621783,0.231290726,0.094463115
TXN_5F6B06A9D2CA,CUST_784BC82C,2023-11-13 14:41:00,71727.29,Mobile,Airtime,FCMB,Lagos,30-39,14,0,11,False,True,1,928628.65,417119.35,368385.6624,96,130945.2899,234360.9395,6,1,7.091675913,0.677083333,1,CARD_THEFT,-0.5,-0.866025404,0.0,1.0,-0.5,0.866025404,11.18064051,0,7.091675913,0.490394602,0.37405201
TXN_897664AF4D5B,CUST_76AEB388,2023-11-24 16:18:00,119255.24,POS,Transport,GTBank,Lagos,40+,16,4,11,False,True,1,179852.29,139933.485,39918.805,85,120191.8659,141318.5676,5,1,1.496364103,0.694117647,1,SOCIAL_ENGINEERING,-0.866025404,-0.5,-0.433883739,-0.900968868,-0.5,0.866025404,11.68902973,0,1.496364103,0.440230432,0.179952781
TXN_C4DC0C648949,CUST_94B912B5,2023-12-14 21:11:00,463005.16,ECOM,ATM_Withdrawal,UBA,Lagos,30-39,21,3,12,False,False,1,68777.34,77370.77333,56079.8614,90,160636.0963,263898.9231,6,1,0.428153531,0.644444444,1,SOCIAL_ENGINEERING,-0.707106781,0.707106781,0.433883739,-0.900968868,-2.45e-16,1.0,13.04549564,0,0.428153531,0.132291375,0.053388326
TXN_22DAFBEAF8FB,CUST_E68DB08E,2023-12-29 16:48:00,350218.6,POS,Retail,Access,Other,40+,16,4,12,False,True,1,35928.85,100087.205,98672.18961,105,128496.2443,155260.7562,6,1,0.279607942,0.733333333,1,ROBBERY,-0.866025404,-0.5,-0.433883739,-0.900968868,-2.45e-16,1.0,12.76631567,0,0.279607942,0.180890699,0.063214664
TXN_C3EA64AC8324,CUST_38F649AC,2023-11-19 16:10:00,616347.36,Mobile,Electronics,GTBank,Lagos,40+,16,6,11,True,True,1,69738.03,334957.2033,370873.0442,107,182547.4461,399296.9228,6,1,0.38202478,0.672897196,1,SOCIAL_ENGINEERING,-0.866025404,-0.5,-0.781831482,0.623489802,-0.5,0.866025404,13.3315676,0,0.38202478,0.369588322,0.12310129
TXN_68F5C99B2D41,CUST_F0317999,2023-12-08 16:51:00,93989.22,IB,Fuel,FCMB,Rivers,30-39,16,4,12,False,True,1,93989.22,81451.2375,52218.92947,105,175367.6203,628056.1313,6,1,0.535952326,0.704761905,0,,-0.866025404,-0.5,-0.433883739,-0.900968868,-2.45e-16,1.0,11.45094601,0,0.535952326,0.202718491,0.077966022
TXN_287C5D021036,CUST_27B6DF1F,2023-11-29 09:47:00,31637.14,Web,Education,Zenith,Other,20-29,9,2,11,False,False,1,31637.14,91062.93,45329.88707,106,133408.0391,185378.0658,5,1,0.237143901,0.698113208,0,,0.707106781,-0.707106781,0.974927912,-0.222520934,-0.5,0.866025404,10.36211863,0,0.237143901,0.231290726,0.076975823
TXN_1CBF44EEFDF7,CUST_1BA7D4D8,2023-11-13 17:34:00,68308.75,POS,Medical,Union,Lagos,40+,17,0,11,False,False,1,68308.75,491856.865,611834.4642,100,131757.3697,212991.1293,5,1,0.518439551,0.63,0,,-0.965925826,-0.258819045,0.0,1.0,-0.5,0.866025404,11.13180779,0,0.518439551,0.121274285,0.052972351
TXN_0075026A3C5A,CUST_5E32CFE0,2023-12-05 10:14:00,72308.74,Mobile,Medical,Access,Other,20-29,10,1,12,False,True,1,138097.97,263002.18,102330.2942,110,158085.5011,279509.4882,6,1,0.873559533,0.709090909,1,OTHER,0.5,-0.866025404,0.781831482,0.623489802,-2.45e-16,1.0,11.18871412,0,0.873559533,0.121274285,0.064336191
TXN_BB45015F2CAB,CUST_E4D2BCB8,2023-12-17 13:30:00,55030.47,Web,Airtime,FCMB,Lagos,20-29,13,6,12,True,False,1,212056.51,108510.1467,73613.13515,91,145934.8759,190853.1613,6,1,1.453080051,0.659340659,1,SOCIAL_ENGINEERING,-0.258819045,-0.965925826,-0.781831482,0.623489802,-2.45e-16,1.0,10.91566048,0,1.453080051,0.490394602,0.193616942
TXN_C1B7F0CB7CB1,CUST_FA23A1F2,2023-12-21 11:36:00,28919.93,Mobile,Fashion,Fidelity,Abuja,40+,11,3,12,False,True,1,14676.93,132593.7417,112598.7623,97,107045.8468,189510.7096,6,1,0.137107542,0.608247423,1,SOCIAL_ENGINEERING,0.258819045,-0.965925826,0.433883739,-0.900968868,-2.45e-16,1.0,10.27232083,0,0.137107542,0.542436434,0.167118372
TXN_D8545A3D308D,CUST_1BD14AE3,2023-12-11 13:30:00,37780.19,Mobile,Transfer,FCMB,Lagos,20-29,13,0,12,False,False,1,37780.19,37780.19,0.0,100,137656.4511,175082.1649,6,1,0.274450745,0.68,0,,-0.258819045,-0.965925826,0.0,1.0,-2.45e-16,1.0,10.53956664,0,0.274450745,0.294540894,0.097144692
TXN_0BD7915D9AE1,CUST_558141F0,2023-11-10 22:55:00,554907.91,Web,Medical,Access,Abuja,20-29,22,4,11,False,False,1,554907.91,476154.255,78753.655,103,172781.5039,334938.4838,6,1,3.211597804,0.650485437,0,,-0.5,0.866025404,-0.433883739,-0.900968868,-0.5,0.866025404,13.22655925,0,3.211597804,0.121274285,0.139153415
TXN_A2569AB5320A,CUST_42BD374B,2023-12-22 08:37:00,9589.91,Mobile,Fuel,Fidelity,Other,20-29,8,4,12,False,False,2,17494.13,164594.57,264118.1578,107,141020.614,211057.1603,6,1,0.068003122,0.700934579,0,,0.866025404,-0.5,-0.433883739,-0.900968868,-2.45e-16,1.0,9.168571054,0,0.248105656,0.202718491,0.063351852
TXN_CBF1FFDEC5A7,CUST_3DE56B70,2023-11-25 18:02:00,111184.02,Mobile,Grocery,Sterling,Other,20-29,18,5,11,True,False,1,111184.02,111184.02,0.0,97,172122.2898,284776.1697,6,1,0.645955699,0.639175258,0,,-1.0,-1.84e-16,-0.974927912,-0.222520934,-0.5,0.866025404,11.61895094,0,0.645955699,0.214999865,0.085170542
TXN_D24FB99D9BC7,CUST_D4614F88,2023-11-15 21:20:00,580386.77,Mobile,ATM_Withdrawal,GTBank,Lagos,40+,21,2,11,False,False,1,12441.08,73655.05,44108.34292,94,139852.2645,190752.965,5,1,0.088958095,0.70212766,1,SOCIAL_ENGINEERING,-0.707106781,0.707106781,0.974927912,-0.222520934,-0.5,0.866025404,13.27145173,0,0.088958095,0.132291375,0.042534072
TXN_E6813C5D1FD9,CUST_77BF68B6,2023-11-28 09:39:00,126311.39,Web,Education,Wema,Lagos,30-39,9,1,11,False,False,1,126311.39,101883.395,24427.995,87,122374.2091,272239.7517,6,1,1.032164856,0.793103448,0,,0.707106781,-0.707106781,0.781831482,0.623489802,-0.5,0.866025404,11.7465134,0,1.032164856,0.231290726,0.102416493
TXN_3D832E592F24,CUST_E1112E4C,2023-12-28 10:27:00,8855.4,Mobile,Grocery,FirstBank,Lagos,40+,10,3,12,False,True,1,8855.4,36310.7375,35925.49516,110,146536.6163,174104.7634,6,1,0.0604309,0.690909091,0,,0.5,-0.866025404,0.433883739,-0.900968868,-2.45e-16,1.0,9.08889564,0,0.0604309,0.214999865,0.066433748
TXN_A1B31E3333B7,CUST_42524E24,2023-11-02 15:17:00,64095.75,POS,Transport,Union,Other,20-29,15,3,11,False,True,1,64095.75,108234.48,91350.24121,111,138502.2564,205458.6704,6,1,0.462774318,0.72972973,0,,-0.707106781,-0.707106781,0.433883739,-0.900968868,-0.5,0.866025404,11.06814894,0,0.462774318,0.440230432,0.146877908
TXN_ADA307332B44,CUST_7F357BDE,2023-12-09 10:03:00,219882.62,Mobile,Grocery,Sterling,Other,<20,10,5,12,True,True,1,219882.62,167409.915,52472.705,116,167052.8901,414793.5314,6,1,1.316237652,0.724137931,0,,0.5,-0.866025404,-0.974927912,-0.222520934,-2.45e-16,1.0,12.30085369,0,1.316237652,0.214999865,0.106619564
TXN_39B9AC234384,CUST_C2C719D1,2023-11-20 18:53:00,43375.32,ECOM,Restaurant,Wema,Ogun,40+,18,0,11,False,False,1,19314.63,24621.17,3791.536836,100,169338.1516,378337.8578,6,1,0.114058857,0.66,1,SOCIAL_ENGINEERING,-1.0,-1.84e-16,0.0,1.0,-0.5,0.866025404,10.67766895,0,0.114058857,0.608492831,0.186197733
TXN_2A34A4FE54E5,CUST_E244EBC2,2023-11-12 15:57:00,379228.94,Mobile,Entertainment,Union,Abuja,30-39,15,6,11,True,True,1,34509.02,72638.10333,72611.37149,109,155005.6464,244856.3181,6,1,0.222629292,0.633027523,1,SOCIAL_ENGINEERING,-0.707106781,-0.707106781,-0.781831482,0.623489802,-0.5,0.866025404,12.845898,0,0.222629292,0.877424404,0.270351459
TXN_B332B798662F,CUST_1BBE4F84,2023-12-29 08:22:00,166758.61,Mobile,Grocery,Wema,Lagos,30-39,8,4,12,False,False,1,218894.11,115102.93,80819.18371,98,241919.349,700992.5034,6,1,0.904818925,0.653061224,1,SOCIAL_ENGINEERING,0.866025404,-0.5,-0.433883739,-0.900968868,-2.45e-16,1.0,12.02430859,0,0.904818925,0.214999865,0.093454165
TXN_BEE5F7BAF431,CUST_9340EE63,2023-12-10 15:04:00,41333.72,Web,Fashion,GTBank,Other,40+,15,6,12,True,True,1,49623.21,139614.414,73186.78692,96,112202.9656,160149.4684,6,1,0.442258968,0.666666667,1,SOCIAL_ENGINEERING,-0.707106781,-0.707106781,-0.781831482,0.623489802,-2.45e-16,1.0,10.6294581,0,0.442258968,0.542436434,0.176883217
TXN_C2D33B911BC1,CUST_663FE187,2023-12-10 19:46:00,80249.74,POS,Restaurant,Wema,Other,40+,19,6,12,True,False,1,2462.09,48432.37333,55875.95433,91,167684.7916,314483.3545,6,1,0.014682759,0.67032967,1,SOCIAL_ENGINEERING,-0.965925826,0.258819045,-0.781831482,0.623489802,-2.45e-16,1.0,11.29291126,0,0.014682759,0.608492831,0.183017697
TXN_01ADF6E863D0,CUST_C37818BE,2023-11-07 08:06:00,351389.62,POS,Fuel,FirstBank,Lagos,30-39,8,1,11,False,False,1,53149.47,36217.24333,12664.75221,104,148813.2439,234204.551,6,1,0.35715311,0.740384615,1,CARD_THEFT,0.866025404,-0.5,0.781831482,0.623489802,-0.5,0.866025404,12.76965376,0,0.35715311,0.202718491,0.072244447
TXN_0B1365A6579C,CUST_E5E907C5,2023-12-07 10:15:00,353153.68,Mobile,Entertainment,Union,Lagos,40+,10,3,12,False,True,2,330896.97,101019.575,104420.4569,105,149103.3214,247897.9557,6,1,0.330635219,0.704761905,1,ROBBERY,0.5,-0.866025404,0.433883739,-0.900968868,-2.45e-16,1.0,12.77466143,0,4.438462505,0.877424404,0.282023303
TXN_6730BA49178C,CUST_2C1B44E9,2023-11-27 14:38:00,112452.36,Web,Transfer,FCMB,Other,40+,14,0,11,False,True,1,48361.3,132158.1525,84427.87296,85,124369.0694,221084.0174,6,1,0.388849988,0.694117647,1,SOCIAL_ENGINEERING,-0.5,-0.866025404,0.0,1.0,-0.5,0.866025404,11.63029384,0,0.388849988,0.294540894,0.100805468
TXN_1704409FFE18,CUST_55346DD4,2023-12-21 10:39:00,134333.28,Mobile,Restaurant,Fidelity,Lagos,20-29,10,3,12,False,True,1,42910.34,175264.255,132353.915,108,202311.3293,393322.7454,6,1,0.212099481,0.731481481,1,SOCIAL_ENGINEERING,0.5,-0.866025404,0.433883739,-0.900968868,-2.45e-16,1.0,11.8080866,0,0.212099481,0.608492831,0.189335033
TXN_7E3519B91A15,CUST_51781212,2023-12-10 01:51:00,141352.19,Mobile,ATM_Withdrawal,FCMB,Lagos,40+,1,6,12,True,False,1,141352.19,74479.79,66872.4,91,106859.7811,146914.6779,6,1,1.322769575,0.747252747,0,,0.258819045,0.965925826,-0.781831482,0.623489802,-2.45e-16,1.0,11.85901693,0,1.322769575,0.132291375,0.082016039
TXN_62B022F70D9A,CUST_D475C240,2023-12-11 11:39:00,107946.47,Mobile,Bill_Payment,UBA,Lagos,20-29,11,0,12,False,True,2,94849.55,47424.775,17704.535,81,188162.9769,396788.1374,6,1,0.157948617,0.691358025,1,SOCIAL_ENGINEERING,0.258819045,-0.965925826,0.0,1.0,-2.45e-16,1.0,11.5894,0,1.008158432,0.829641092,0.255647103
TXN_63C42B897DAC,CUST_CA6FB05E,2023-11-07 08:41:00,25440.24,Mobile,Electronics,Wema,Other,30-39,8,1,11,False,False,1,646539.41,646539.41,0.0,87,151086.6599,194542.4224,5,1,4.279233728,0.643678161,1,OTHER,0.866025404,-0.5,0.781831482,0.623489802,-0.5,0.866025404,10.14412676,0,4.279233728,0.369588322,0.247811976
TXN_B6B2CCD4495D,CUST_2B2268E9,2023-12-26 13:56:00,162576.78,IB,Electronics,Union,Other,20-29,13,1,12,False,False,1,162576.78,137415.4675,123695.1352,96,180873.3679,341995.3004,6,1,0.898838138,0.697916667,0,,-0.258819045,-0.965925826,0.781831482,0.623489802,-2.45e-16,1.0,11.99891181,0,0.898838138,0.369588322,0.139639317
TXN_2BFA56A303B7,CUST_6B7A3548,2023-12-02 22:19:00,158514.23,ECOM,ATM_Withdrawal,Fidelity,Abuja,40+,22,5,12,True,False,1,121529.62,121529.62,0.0,89,135259.1211,212119.8555,5,1,0.89848818,0.764044944,1,SOCIAL_ENGINEERING,-0.5,0.866025404,-0.974927912,-0.222520934,-2.45e-16,1.0,11.97360596,0,0.89848818,0.132291375,0.068439034
TXN_748122348B2D,CUST_949F3956,2023-11-02 08:35:00,27394.64,Mobile,Electronics,Fidelity,Lagos,30-39,8,3,11,False,False,1,27394.64,110877.2375,84755.66029,104,110891.9858,144492.7768,5,1,0.247036725,0.730769231,0,,0.866025404,-0.5,0.433883739,-0.900968868,-0.5,0.866025404,10.21813916,0,0.247036725,0.369588322,0.118781672
TXN_4DE5C7122455,CUST_1C7CADDD,2023-11-20 14:36:00,265790.38,Mobile,Restaurant,Access,Other,30-39,14,0,11,False,True,3,268527.77,103359.9913,96387.7621,103,234754.7832,832083.0301,6,1,0.703027153,0.660194175,1,SOCIAL_ENGINEERING,-0.5,-0.866025404,0.0,1.0,-0.5,0.866025404,12.49046699,0,3.431580253,0.608492831,0.210501824
TXN_A8120A589A53,CUST_8AEE6FA4,2023-11-23 11:23:00,324629.41,Mobile,Grocery,Union,Lagos,40+,11,3,11,False,True,1,324629.41,149136.0333,126541.4214,101,170595.715,381514.0029,6,1,1.902905398,0.742574257,0,,0.258819045,-0.965925826,0.433883739,-0.900968868,-0.5,0.866025404,12.69044261,0,1.902905398,0.214999865,0.125392932
TXN_8E4DC82EB187,CUST_9438D7C2,2023-11-28 05:40:00,724655.08,POS,Bill_Payment,Zenith,Other,30-39,5,1,11,False,False,1,11252.33,36889.42,16339.86573,117,111864.8126,136415.6116,6,1,0.100587747,0.683760684,1,ROBBERY,0.965925826,0.258819045,0.781831482,0.623489802,-0.5,0.866025404,13.49345245,0,0.100587747,0.829641092,0.252111136
TXN_06509BA24EBE,CUST_29E82372,2023-11-13 10:51:00,59951.36,Web,Fuel,Fidelity,Other,40+,10,0,11,False,True,1,59951.36,86918.1475,76210.41158,86,205658.5147,407229.927,6,1,0.291507836,0.61627907,0,,0.5,-0.866025404,0.0,1.0,-0.5,0.866025404,11.00130553,0,0.291507836,0.202718491,0.070143798
TXN_EA13FD7CB1D8,CUST_697F5B75,2023-12-08 10:04:00,58760.33,Mobile,Transport,Union,Lagos,40+,10,4,12,False,True,2,260885.33,177366.32,90808.75751,95,168496.4418,277621.7922,6,1,0.142711365,0.705263158,1,SOCIAL_ENGINEERING,0.5,-0.866025404,-0.433883739,-0.900968868,-2.45e-16,1.0,10.98123926,0,3.096608794,0.440230432,0.142543688
TXN_203D5E252CE0,CUST_D70114E8,2023-12-11 14:25:00,24535.93,POS,Education,Access,Lagos,30-39,14,0,12,False,True,1,24535.93,172677.102,291159.7664,97,159425.5973,303731.9555,6,1,0.153901108,0.680412371,0,,-0.5,-0.866025404,0.0,1.0,-2.45e-16,1.0,10.10793461,0,0.153901108,0.231290726,0.074312053
TXN_35F5DD984C4E,CUST_6ABD8BA0,2023-11-16 04:37:00,325890.52,Mobile,Entertainment,FirstBank,Lagos,20-29,4,3,11,False,False,1,40167.94,45442.45,5274.51,118,152922.685,198776.9448,6,1,0.262666571,0.754237288,1,SOCIAL_ENGINEERING,0.866025404,0.5,0.433883739,-0.900968868,-0.5,0.866025404,12.69431984,0,0.262666571,0.877424404,0.271632652
TXN_F9CB2C9F75CC,CUST_DE14DADC,2023-12-25 12:16:00,175442.73,Web,Education,GTBank,Abuja,40+,12,0,12,False,False,1,175442.73,179477.425,171017.6268,108,127014.2513,190208.1558,5,1,1.381272943,0.740740741,0,,1.22e-16,-1.0,0.0,1.0,-2.45e-16,1.0,12.07507364,0,1.381272943,0.231290726,0.113587952
TXN_154A64279D38,CUST_5532BE5B,2023-12-12 02:18:00,624112.34,POS,ATM_Withdrawal,GTBank,Lagos,40+,2,1,12,False,False,2,670307.57,228538.6,279996.9518,96,113712.4476,168333.924,6,1,5.488465552,0.697916667,0,,0.5,0.866025404,0.781831482,0.623489802,-2.45e-16,1.0,13.34408727,0,11.78941601,0.132291375,0.227920211
TXN_DDEC712BC77F,CUST_5F4E0F45,2023-11-13 16:48:00,1603006.48,IB,Electronics,Access,Lagos,<20,16,0,11,False,True,1,110081.19,68796.47,41284.72,76,176389.9137,261446.5334,6,1,0.624075173,0.565789474,1,SOCIAL_ENGINEERING,-0.866025404,-0.5,0.0,1.0,-0.5,0.866025404,14.2873921,0,0.624075173,0.369588322,0.130846902
TXN_59615C2386B6,CUST_E9B8FCC4,2023-11-06 01:32:00,61039.32,Web,Medical,FCMB,Lagos,30-39,1,0,11,False,False,2,263047.9,131523.95,70484.63,96,146160.6719,295429.4244,6,1,0.417615092,0.71875,0,,0.258819045,0.965925826,0.0,1.0,-0.5,0.866025404,11.01928991,0,3.599410114,0.121274285,0.056109559
TXN_635917221640,CUST_4A6B5B14,2023-11-25 17:53:00,239664.85,ATM,Bill_Payment,Sterling,Lagos,40+,17,5,11,True,False,1,19385.6,160509.1675,165622.8454,102,158531.8767,385751.8918,6,1,0.122281261,0.676470588,1,SOCIAL_ENGINEERING,-0.965925826,-0.258819045,-0.974927912,-0.222520934,-0.5,0.866025404,12.38700094,0,0.122281261,0.829641092,0.252805328
TXN_BA62574281BE,CUST_6865A25A,2023-12-17 11:23:00,775392.27,IB,Grocery,UBA,Other,20-29,11,6,12,True,True,1,56565.87,73757.9775,46646.90887,105,129726.8659,270252.6057,6,1,0.436034846,0.657142857,1,SOCIAL_ENGINEERING,0.258819045,-0.965925826,-0.781831482,0.623489802,-2.45e-16,1.0,13.56112562,0,0.436034846,0.214999865,0.078453074
